LOCALITY_PID_NOV2019,LOCALITY_NAME_NOV2019,LGA_CODE_2019,LGA_NAME_2019,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW3708,STRATHEDEN,16610,Richmond Valley (A),1,Good,Good,0
NSW3709,STRATHFIELD,11300,Burwood (A),0.1966955,Poor,Good,0
NSW3709,STRATHFIELD,11520,Canada Bay (A),0.1051387,Good,Good,0
NSW3709,STRATHFIELD,17100,Strathfield (A),0.6981659,Acceptable,Good,0
NSW371,BINIGUY,15300,Moree Plains (A),1,Good,Good,0
NSW3710,STRATHFIELD SOUTH,17100,Strathfield (A),1,Acceptable,Good,0
NSW3711,STROUD,15240,Mid-Coast (A),1,Good,Good,0
NSW3712,STROUD HILL,12700,Dungog (A),1,Good,Good,0
NSW3713,STROUD ROAD,15240,Mid-Coast (A),1,Good,Good,0
NSW3714,STUART TOWN,12390,Dubbo Regional (A),1,Good,Good,0
NSW3715,STUARTS POINT,14350,Kempsey (A),1,Good,Good,0
NSW3716,STUBBO,15270,Mid-Western Regional (A),1,Good,Good,0
NSW3717,STUD PARK,12730,Edward River (A),1,Good,Good,0
NSW3718,SUFFOLK PARK,11350,Byron (A),1,Good,Good,0
NSW3719,SUGARLOAF,12700,Dungog (A),1,Good,Good,0
NSW372,BINJURA,17040,Snowy Monaro Regional (A),1,Good,Good,0
NSW3720,SUMMER HILL,12700,Dungog (A),1,Good,Good,0
NSW3721,SUMMER HILL,14170,Inner West (A),1,Good,Good,0
NSW3722,SUMMER HILL CREEK,11400,Cabonne (A),1,Good,Good,0
NSW3723,SUMMER ISLAND,14350,Kempsey (A),1,Good,Good,0
NSW3724,SUMMERLAND POINT,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW3725,SUN VALLEY,10900,Blue Mountains (C),1,Good,Good,0
NSW3726,SUNNY CORNER,10470,Bathurst Regional (A),0.8437501,Good,Good,0
NSW3726,SUNNY CORNER,14870,Lithgow (C),0.1562499,Good,Good,0
NSW3728,SUNSHINE,14650,Lake Macquarie (C),1,Good,Good,0
NSW3729,SUNSHINE BAY,12750,Eurobodalla (A),1,Good,Good,0
NSW373,BINNA BURRA,11350,Byron (A),1,Good,Good,0
NSW3730,SUNTOP,12390,Dubbo Regional (A),1,Good,Good,0
NSW3731,SURF BEACH,12750,Eurobodalla (A),1,Good,Good,0
NSW3732,SURFSIDE,12750,Eurobodalla (A),1,Good,Good,0
NSW3733,SURRY HILLS,17200,Sydney (C),1,Good,Good,0
NSW3734,SUSSEX INLET,16950,Shoalhaven (C),1,Good,Good,0
NSW3735,SUTHERLAND,17150,Sutherland Shire (A),1,Good,Good,0
NSW3736,SUTTON,16490,Queanbeyan-Palerang Regional (A),0.526699,Good,Good,0
NSW3736,SUTTON,18710,Yass Valley (A),0.473301,Good,Good,0
NSW3737,SUTTON FOREST,18350,Wingecarribee (A),1,Good,Good,0
NSW3738,SWAN BAY,16400,Port Stephens (A),1,Good,Good,0
NSW3739,SWAN BAY,16610,Richmond Valley (A),1,Good,Good,0
NSW374,BINNAWAY,18020,Warrumbungle Shire (A),1,Good,Good,0
NSW3740,SWAN CREEK,11730,Clarence Valley (A),1,Good,Good,0
NSW3741,SWAN VALE,14200,Inverell (A),1,Good,Good,0
NSW3742,SWANBROOK,14200,Inverell (A),1,Good,Good,0
NSW3743,SWANHAVEN,16950,Shoalhaven (C),1,Good,Good,0
NSW3744,SWANS CROSSING,16380,Port Macquarie-Hastings (A),1,Good,Good,0
NSW3745,SWANSEA,14650,Lake Macquarie (C),1,Good,Good,0
NSW3746,SWANSEA HEADS,14650,Lake Macquarie (C),1,Good,Good,0
NSW3747,SWEETMANS CREEK,11720,Cessnock (C),1,Good,Good,0
NSW3748,SYDENHAM,14170,Inner West (A),1,Good,Good,0
NSW3749,SYDNEY,17200,Sydney (C),1,Good,Good,0
NSW375,BINYA,11600,Carrathool (A),0.3868615,Good,Good,0
NSW375,BINYA,15800,Narrandera (A),0.6131385,Good,Good,0
NSW3750,SYLVANIA,17150,Sutherland Shire (A),1,Good,Good,0
NSW3751,SYLVANIA WATERS,17150,Sutherland Shire (A),1,Good,Good,0
NSW3752,TABBIL CREEK,12700,Dungog (A),1,Good,Good,0
NSW3753,TABBIMOBLE,16610,Richmond Valley (A),1,Good,Good,0
NSW3754,TABBITA,11600,Carrathool (A),0.8923077,Good,Good,0
NSW3754,TABBITA,13450,Griffith (C),0.1076923,Good,Good,0
NSW3755,TABLE TOP,10050,Albury (C),0.9642105,Good,Good,0
NSW3755,TABLE TOP,13340,Greater Hume Shire (A),0.0357895,Good,Good,0
NSW3756,TABULAM,14550,Kyogle (A),0.2987014,Good,Good,0
NSW3756,TABULAM,17400,Tenterfield (A),0.7012986,Good,Good,0
NSW3757,TACOMA,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW3758,TACOMA SOUTH,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW3759,TAHLEE,15240,Mid-Coast (A),1,Good,Good,0
NSW3760,TAHMOOR,18400,Wollondilly (A),1,Good,Good,0
NSW3761,TALARM,15700,Nambucca (A),1,Good,Good,0
NSW3762,TALAWANTA,11200,Brewarrina (A),1,Good,Good,0
NSW3763,TALBINGO,17080,Snowy Valleys (A),1,Good,Good,0
NSW3764,TALLAWANG,15270,Mid-Western Regional (A),1,Good,Good,0
NSW3765,TALLIMBA,10800,Bland (A),1,Good,Good,0
NSW3766,TALLONG,13310,Goulburn Mulwaree (A),1,Good,Good,0
NSW3766,TALLONG,18350,Wingecarribee (A),0,Good,Good,1
NSW3767,TALLOWAL,16950,Shoalhaven (C),1,Good,Good,0
NSW3768,TALLOWWOOD RIDGE,10600,Bellingen (A),1,Good,Good,0
NSW3769,TALLWOOD,10850,Blayney (A),1,Good,Good,0
NSW377,BIRCHGROVE,14170,Inner West (A),1,Good,Good,0
NSW3770,TALLWOODS VILLAGE,15240,Mid-Coast (A),1,Good,Good,0
NSW3771,TALMALMO,13340,Greater Hume Shire (A),1,Good,Good,0
NSW3772,TALOFA,11350,Byron (A),1,Good,Good,0
NSW3773,TALOUMBI,11730,Clarence Valley (A),1,Good,Good,0
NSW3774,TAMARAMA,18050,Waverley (A),1,Good,Good,0
NSW3775,TAMBAN,15700,Nambucca (A),1,Good,Good,0
NSW3776,TAMBAR SPRINGS,13550,Gunnedah (A),0.6488889,Good,Good,0
NSW3776,TAMBAR SPRINGS,14920,Liverpool Plains (A),0.0533334,Good,Good,0
NSW3776,TAMBAR SPRINGS,18020,Warrumbungle Shire (A),0.2977777,Good,Good,0
NSW3777,TAMBAROORA,10470,Bathurst Regional (A),0.2926831,Good,Good,0
NSW3777,TAMBAROORA,15270,Mid-Western Regional (A),0.7073169,Good,Good,0
NSW3778,TAMINDA,17310,Tamworth Regional (A),1,Good,Good,0
NSW3779,TAMWORTH,17310,Tamworth Regional (A),1,Good,Good,0
NSW378,BIRDWOOD,16380,Port Macquarie-Hastings (A),1,Good,Good,0
NSW3780,TANGLEWOOD,17550,Tweed (A),1,Good,Good,0
NSW3781,TANILBA BAY,16400,Port Stephens (A),1,Good,Good,0
NSW3782,TANJA,10550,Bega Valley (A),1,Good,Good,0
NSW3783,TANNABAR,18020,Warrumbungle Shire (A),1,Good,Good,0
NSW3784,TANNAS MOUNT,10470,Bathurst Regional (A),1,Good,Good,0
NSW3785,TANTANGARA,17040,Snowy Monaro Regional (A),1,Good,Good,0
NSW3786,TANTAWANGALO,10550,Bega Valley (A),1,Good,Good,0
NSW3787,TANTONAN,15520,Murray River (A),1,Good,Good,0
NSW3788,TAPITALLEE,16950,Shoalhaven (C),1,Good,Good,0
NSW3789,TARA,17350,Temora (A),1,Good,Good,0
NSW379,BIRGANBIGIL,12730,Edward River (A),1,Good,Good,0
NSW3790,TARADALE,17080,Snowy Valleys (A),1,Good,Good,0
NSW3791,TARAGO,13310,Goulburn Mulwaree (A),0.8927739,Good,Good,0
NSW3791,TARAGO,16490,Queanbeyan-Palerang Regional (A),0.1072261,Good,Good,0
NSW3792,TARALGA,17640,Upper Lachlan Shire (A),1,Good,Good,0
NSW3793,TARANA,10470,Bathurst Regional (A),0.0189873,Good,Good,0
NSW3793,TARANA,14870,Lithgow (C),0.4303798,Good,Good,0
NSW3793,TARANA,16100,Oberon (A),0.5506329,Good,Good,0
NSW3794,TARBAN,17400,Tenterfield (A),1,Good,Good,0
NSW3795,TARBUCK BAY,15240,Mid-Coast (A),1,Good,Good,0
NSW3796,TARCUTTA,17750,Wagga Wagga (C),1,Good,Good,0
NSW3797,TAREE,15240,Mid-Coast (A),1,Good,Good,0
NSW3798,TAREE SOUTH,15240,Mid-Coast (A),1,Good,Good,0
NSW3799,TAREN POINT,17150,Sutherland Shire (A),1,Good,Good,0
NSW38,ALLAWAH,12930,Georges River (A),1,Acceptable,Good,0
NSW380,BIRMINGHAM GARDENS,15900,Newcastle (C),1,Good,Good,0
NSW3800,TARLO,13310,Goulburn Mulwaree (A),0.8245614,Good,Good,0
NSW3800,TARLO,17640,Upper Lachlan Shire (A),0.1754386,Good,Good,0
NSW3801,TARRAGANDA,10550,Bega Valley (A),1,Good,Good,0
NSW3802,TARRAWANNA,18450,Wollongong (C),1,Good,Good,0
NSW3803,TARRIARO,15750,Narrabri (A),1,Good,Good,0
NSW3804,TARRO,15900,Newcastle (C),1,Good,Good,0
NSW3805,TASCOTT,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW3806,TATHAM,14850,Lismore (C),0.0878049,Good,Good,0
NSW3806,TATHAM,16610,Richmond Valley (A),0.9121951,Good,Good,0
NSW3807,TATHRA,10550,Bega Valley (A),1,Good,Good,0
NSW3808,TATTON,17750,Wagga Wagga (C),1,Good,Good,0
NSW3809,TAYLORS ARM,15700,Nambucca (A),1,Good,Good,0
NSW381,BIRRIWA,15270,Mid-Western Regional (A),1,Good,Good,0
NSW3810,TAYLORS BEACH,16400,Port Stephens (A),1,Good,Good,0
NSW3811,TAYLORS FLAT,13910,Hilltops (A),1,Good,Good,0
NSW3812,TEA GARDENS,15240,Mid-Coast (A),1,Good,Good,0
NSW3813,TELARAH,15050,Maitland (C),1,Good,Good,0
NSW3814,TELEGRAPH POINT,16380,Port Macquarie-Hastings (A),1,Good,Good,0
NSW3815,TELOPEA,16260,Parramatta (C),1,Good,Good,0
NSW3816,TEMAGOG,14350,Kempsey (A),1,Good,Good,0
NSW3817,TEMORA,17350,Temora (A),1,Good,Good,0
NSW3818,TEMPE,14170,Inner West (A),1,Good,Good,0
NSW3819,TEN MILE HOLLOW,11650,Central Coast (C) (NSW),0.6666667,Good,Good,0
NSW3819,TEN MILE HOLLOW,13800,Hawkesbury (C),0.3333333,Good,Good,0
NSW382,BIRRONG,11570,Canterbury-Bankstown (A),1,Good,Good,0
NSW3820,TENAMBIT,15050,Maitland (C),1,Good,Good,0
NSW3821,TENANDRA,17950,Warren (A),1,Good,Good,0
NSW3822,TENNYSON,13800,Hawkesbury (C),1,Good,Good,0
NSW3823,TENNYSON POINT,16700,Ryde (C),1,Good,Good,0
NSW3824,TENTERDEN,10130,Armidale Regional (A),1,Good,Good,0
NSW3825,TENTERFIELD,17400,Tenterfield (A),1,Good,Good,0
NSW3826,TERALBA,14650,Lake Macquarie (C),1,Good,Good,0
NSW3827,TERANIA CREEK,14850,Lismore (C),1,Good,Good,0
NSW3828,TERARA,16950,Shoalhaven (C),1,Good,Good,0
NSW3829,TERIDGERIE,12150,Coonamble (A),1,Good,Good,0
NSW383,BISHOPS BRIDGE,11720,Cessnock (C),0.4514768,Good,Good,0
NSW383,BISHOPS BRIDGE,15050,Maitland (C),0.5485232,Good,Good,0
NSW3830,TERMEIL,16950,Shoalhaven (C),1,Good,Good,0
NSW3831,TERRABELLA,12390,Dubbo Regional (A),1,Good,Good,0
NSW3832,TERRACE CREEK,14550,Kyogle (A),1,Good,Good,0
NSW3833,TERRAGON,17550,Tweed (A),1,Good,Good,0
NSW3834,TERRAMUNGAMINE,12390,Dubbo Regional (A),1,Good,Good,0
NSW3835,TERRANORA,17550,Tweed (A),1,Good,Good,0
NSW3836,TERREEL,15240,Mid-Coast (A),1,Good,Good,0
NSW3837,TERREY HILLS,15990,Northern Beaches (A),1,Good,Good,0
NSW3838,TERRIGAL,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW3839,TERRY HIE HIE,15300,Moree Plains (A),1,Good,Good,0
NSW384,BITHRAMERE,17310,Tamworth Regional (A),1,Good,Good,0
NSW3840,TEVEN,10250,Ballina (A),1,Good,Good,0
NSW3841,TEWINGA,15700,Nambucca (A),1,Good,Good,0
NSW3842,TEXAS,14200,Inverell (A),1,Good,Good,0
NSW3843,THALGARRAH,10130,Armidale Regional (A),1,Good,Good,0
NSW3844,THARBOGANG,13450,Griffith (C),1,Good,Good,0
NSW3845,THE ANGLE,17040,Snowy Monaro Regional (A),1,Good,Good,0
NSW3846,THE BASIN,10130,Armidale Regional (A),1,Good,Good,0
NSW3847,THE BIGHT,15240,Mid-Coast (A),1,Good,Good,0
NSW3848,THE BRANCH,15240,Mid-Coast (A),1,Good,Good,0
NSW3849,THE BROTHERS,17040,Snowy Monaro Regional (A),1,Good,Good,0
NSW385,BLACK CREEK,16380,Port Macquarie-Hastings (A),1,Good,Good,0
NSW3850,THE CHANNON,14850,Lismore (C),1,Good,Good,0
NSW3851,THE DEVILS WILDERNESS,13800,Hawkesbury (C),1,Good,Good,0
NSW3852,THE ENTRANCE,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW3853,THE ENTRANCE NORTH,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW3854,THE FRESHWATER,11730,Clarence Valley (A),1,Good,Good,0
NSW3855,THE GAP,16610,Richmond Valley (A),1,Good,Good,0
NSW3856,THE GAP,17750,Wagga Wagga (C),1,Good,Good,0
NSW3857,THE GLEN,14550,Kyogle (A),1,Good,Good,0
NSW3858,THE GULF,10130,Armidale Regional (A),0.5,Good,Good,0
NSW3858,THE GULF,11730,Clarence Valley (A),0.5,Good,Good,0
NSW3859,THE HATCH,16380,Port Macquarie-Hastings (A),1,Good,Good,0
NSW386,BLACK CREEK,17080,Snowy Valleys (A),1,Good,Good,0
NSW3860,THE HILL,15900,Newcastle (C),1,Good,Good,0
NSW3861,THE JUNCTION,15900,Newcastle (C),1,Good,Good,0
NSW3862,THE LAGOON,10470,Bathurst Regional (A),1,Good,Good,0
NSW3863,THE MARRA,10950,Bogan (A),0.047619,Good,Good,0
NSW3863,THE MARRA,11200,Brewarrina (A),0.1269841,Good,Good,0
NSW3863,THE MARRA,17950,Warren (A),0.8253969,Good,Good,0
NSW3864,THE MEADOWS,16100,Oberon (A),1,Good,Good,0
NSW3865,THE OAKS,18400,Wollondilly (A),1,Good,Good,0
NSW3866,THE PILLIGA,13550,Gunnedah (A),0.25,Good,Good,0
NSW3866,THE PILLIGA,15750,Narrabri (A),0.75,Good,Good,0
NSW3868,THE PINNACLES,11730,Clarence Valley (A),1,Good,Good,0
NSW3869,THE POCKET,11350,Byron (A),1,Good,Good,0
NSW387,BLACK HEAD,15240,Mid-Coast (A),1,Good,Good,0
NSW3870,THE PONDS,10750,Blacktown (C),1,Good,Good,0
NSW3871,THE RIDGEWAY,16490,Queanbeyan-Palerang Regional (A),1,Good,Good,0
NSW3872,THE RISK,14550,Kyogle (A),1,Good,Good,0
NSW3873,THE ROCK,14950,Lockhart (A),0.9534137,Good,Good,0
NSW3873,THE ROCK,17750,Wagga Wagga (C),0.0465863,Good,Good,0
NSW3874,THE ROCKS,10470,Bathurst Regional (A),1,Good,Good,0
NSW3875,THE ROCKS,17200,Sydney (C),1,Good,Good,0
NSW3876,THE SANDON,11730,Clarence Valley (A),1,Good,Good,0
NSW3878,THE SLOPES,13800,Hawkesbury (C),1,Good,Good,0
NSW388,BLACK HILL,11720,Cessnock (C),0.3703704,Good,Good,0
NSW388,BLACK HILL,15900,Newcastle (C),0.6296296,Good,Good,0
NSW3880,THE WHITEMAN,11730,Clarence Valley (A),1,Good,Good,0
NSW3881,THERESA CREEK,14550,Kyogle (A),1,Good,Good,0
NSW3882,THERESA PARK,18400,Wollondilly (A),1,Good,Good,0
NSW3883,THIRLMERE,18400,Wollondilly (A),1,Good,Good,0
NSW3884,THIRLDENE,17310,Tamworth Regional (A),1,Good,Good,0
NSW3885,THIRROUL,18450,Wollongong (C),1,Good,Good,0
NSW3886,THORA,10600,Bellingen (A),1,Good,Good,0
NSW3887,THORNLEIGH,14000,Hornsby (A),1,Acceptable,Good,0
NSW3888,THORNTON,15050,Maitland (C),1,Good,Good,0
NSW3889,THRUMSTER,16380,Port Macquarie-Hastings (A),1,Good,Good,0
NSW389,BLACK HOLLOW,12150,Coonamble (A),1,Good,Good,0
NSW3890,THUDDUNGRA,13910,Hilltops (A),1,Good,Good,0
NSW3891,THULE,15520,Murray River (A),1,Good,Good,0
NSW3892,THUMB CREEK,15700,Nambucca (A),1,Good,Good,0
NSW3893,THURGOONA,10050,Albury (C),1,Good,Good,0
NSW3894,THYRA,15520,Murray River (A),1,Good,Good,0
NSW3895,TIANJARA,16950,Shoalhaven (C),1,Good,Good,0
NSW3896,TIBBUC,15240,Mid-Coast (A),1,Good,Good,0
NSW3897,TIBOOBURRA,19399,Unincorporated NSW,1,Acceptable,Good,0
NSW3898,TICHBORNE,16200,Parkes (A),1,Good,Good,0
NSW3899,TICHULAR,15270,Mid-Western Regional (A),1,Good,Good,0
NSW39,ALLEENA,10800,Bland (A),1,Good,Good,0
NSW390,BLACK MOUNTAIN,10130,Armidale Regional (A),1,Good,Good,0
NSW3900,TIGHES HILL,15900,Newcastle (C),1,Good,Good,0
NSW3901,TILBA TILBA,12750,Eurobodalla (A),1,Good,Good,0
NSW3902,TILBUSTER,10130,Armidale Regional (A),1,Good,Good,0
NSW3903,TILLIGERRY CREEK,16400,Port Stephens (A),1,Good,Good,0
NSW3904,TILPA,11700,Central Darling (A),0.6153842,Good,Good,0
NSW3904,TILPA,11750,Cobar (A),0.3846158,Good,Good,0
NSW3905,TIMBARRA,17400,Tenterfield (A),1,Good,Good,0
NSW3906,TIMBILLICA,10550,Bega Valley (A),1,Good,Good,0
NSW3907,TIMBUMBURI,17310,Tamworth Regional (A),1,Good,Good,0
NSW3908,TIMOR,17620,Upper Hunter Shire (A),1,Good,Good,0
NSW3909,TINDAREY,11750,Cobar (A),1,Good,Good,0
NSW391,BLACK RANGE,10550,Bega Valley (A),1,Good,Good,0
NSW3910,TINDERRY,16490,Queanbeyan-Palerang Regional (A),0.4838709,Good,Good,0
NSW3910,TINDERRY,17040,Snowy Monaro Regional (A),0.5161291,Good,Good,0
NSW3911,TINGHA,10130,Armidale Regional (A),0.9842233,Good,Good,0
NSW3911,TINGHA,14200,Inverell (A),0.0157767,Good,Good,0
NSW3912,TINGIRA HEIGHTS,14650,Lake Macquarie (C),1,Good,Good,0
NSW3913,TINONEE,15240,Mid-Coast (A),1,Good,Good,0
NSW3914,TINPOT,10550,Bega Valley (A),1.10E-06,Good,Good,1
NSW3914,TINPOT,12750,Eurobodalla (A),0.9999989,Good,Good,0
NSW3915,TINTENBAR,10250,Ballina (A),1,Good,Good,0
NSW3916,TINTINHULL,17310,Tamworth Regional (A),1,Good,Good,0
NSW3917,TIONA,15240,Mid-Coast (A),1,Good,Good,0
NSW3918,TIPPERARY,15240,Mid-Coast (A),1,Good,Good,0
NSW3919,TIRI,15240,Mid-Coast (A),1,Good,Good,0
NSW392,BLACK SPRINGS,16100,Oberon (A),1,Good,Good,0
NSW3920,TIRRANNAVILLE,13310,Goulburn Mulwaree (A),1,Good,Good,0
NSW3921,TITAATEE CREEK,15240,Mid-Coast (A),1,Good,Good,0
NSW3922,TOCAL,12700,Dungog (A),2.00E-07,Good,Good,1
NSW3922,TOCAL,15050,Maitland (C),0.9999998,Good,Good,0
NSW3923,TOCUMWAL,10650,Berrigan (A),1,Good,Good,0
NSW3924,TOLLAND,17750,Wagga Wagga (C),1,Good,Good,0
NSW3925,TOLWONG,16950,Shoalhaven (C),1,Good,Good,0
NSW3926,TOMAGO,16400,Port Stephens (A),1,Good,Good,0
NSW3927,TOMAKIN,12750,Eurobodalla (A),1,Good,Good,0
NSW3928,TOMALLA,15240,Mid-Coast (A),5.00E-07,Good,Good,1
NSW3928,TOMALLA,17620,Upper Hunter Shire (A),0.9999995,Good,Good,0
NSW3929,TOMBONG,17040,Snowy Monaro Regional (A),1,Good,Good,0
NSW3930,TOMBOYE,16490,Queanbeyan-Palerang Regional (A),1,Good,Good,0
NSW3931,TOMERONG,16950,Shoalhaven (C),1,Good,Good,0
NSW3932,TOMEWIN,17550,Tweed (A),1,Good,Good,0
NSW3933,TOMINGLEY,15850,Narromine (A),1,Good,Good,0
NSW3934,TOMS CREEK,16380,Port Macquarie-Hastings (A),1,Good,Good,0
NSW3935,TONDERBURINE,12950,Gilgandra (A),1,Good,Good,0
NSW3936,TONGARRA,16900,Shellharbour (C),1,Good,Good,0
NSW3937,TOOGONG,11400,Cabonne (A),1,Good,Good,0
NSW3938,TOOLEYBUC,15520,Murray River (A),1,Good,Good,0
NSW3939,TOOLIJOOA,14400,Kiama (A),1,Good,Good,0
NSW394,BLACKALLS PARK,14650,Lake Macquarie (C),1,Good,Good,0
NSW3940,TOOLOOM,14550,Kyogle (A),1,Good,Good,0
NSW3941,TOOLOON,12150,Coonamble (A),1,Good,Good,0
NSW3942,TOOMA,17080,Snowy Valleys (A),1,Good,Good,0
NSW3943,TOONGABBIE,10750,Blacktown (C),0.3479923,Good,Good,0
NSW3943,TOONGABBIE,12380,Cumberland (A),0.1285464,Good,Good,0
NSW3943,TOONGABBIE,16260,Parramatta (C),0.5234613,Good,Good,0
NSW3944,TOONGI,12390,Dubbo Regional (A),1,Good,Good,0
NSW3945,TOONUMBAR,14550,Kyogle (A),1,Good,Good,0
NSW3946,TOORANIE,15520,Murray River (A),1,Good,Good,0
NSW3947,TOORAWEENAH,12950,Gilgandra (A),1,Good,Good,0
NSW3948,TOORMINA,11800,Coffs Harbour (C),1,Good,Good,0
NSW3949,TOOROOKA,14350,Kempsey (A),1,Good,Good,0
NSW395,BLACKBUTT,16900,Shellharbour (C),1,Good,Good,0
NSW3950,TOOTHDALE,10550,Bega Valley (A),1,Good,Good,0
NSW3951,TOOTOOL,14950,Lockhart (A),1,Good,Good,0
NSW3952,TOOWOON BAY,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW3953,TOPI TOPI,15240,Mid-Coast (A),1,Good,Good,0
NSW3954,TORONTO,14650,Lake Macquarie (C),1,Good,Good,0
NSW3955,TORRINGTON,13010,Glen Innes Severn (A),0.0697674,Good,Good,0
NSW3955,TORRINGTON,17400,Tenterfield (A),0.9302326,Good,Good,0
NSW3956,TORRYBURN,12700,Dungog (A),1,Good,Good,0
NSW3957,TORRYBURN,17650,Uralla (A),1,Good,Good,0
NSW3958,TOTNES VALLEY,15270,Mid-Western Regional (A),1,Good,Good,0
NSW3959,TOTTENHAM,14600,Lachlan (A),1,Good,Good,0
NSW396,BLACKETT,10750,Blacktown (C),1,Good,Good,0
NSW3960,TOUGA,16950,Shoalhaven (C),1,Good,Good,0
NSW3961,TOUKLEY,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW3962,TOWALLUM,11730,Clarence Valley (A),1,Good,Good,0
NSW3963,TOWAMBA,10550,Bega Valley (A),1,Good,Good,0
NSW3964,TOWNSEND,11730,Clarence Valley (A),1,Good,Good,0
NSW3965,TOWRADGI,18450,Wollongong (C),1,Good,Good,0
NSW3966,TOWRANG,13310,Goulburn Mulwaree (A),1,Good,Good,0
NSW3967,TRALEE,16490,Queanbeyan-Palerang Regional (A),1,Good,Good,0
NSW3968,TRANGIE,15850,Narromine (A),1,Good,Good,0
NSW3969,TREGEAGLE,14850,Lismore (C),1,Good,Good,0
NSW397,BLACKHEATH,10900,Blue Mountains (C),1,Good,Good,0
NSW3970,TREGEAR,10750,Blacktown (C),1,Good,Good,0
NSW3971,TRENAYR,11730,Clarence Valley (A),1,Good,Good,0
NSW3972,TREWILGA,16200,Parkes (A),1,Good,Good,0
NSW3973,TRIAMBLE,15270,Mid-Western Regional (A),1,Good,Good,0
NSW3974,TRIANGLE FLAT,10470,Bathurst Regional (A),0.9999991,Good,Good,0
NSW3974,TRIANGLE FLAT,16100,Oberon (A),9.00E-07,Good,Good,1
NSW3976,TRUNDLE,16200,Parkes (A),1,Good,Good,0
NSW3977,TRUNGLEY HALL,17350,Temora (A),1,Good,Good,0
NSW3978,TRUNKEY CREEK,10470,Bathurst Regional (A),1,Good,Good,0
NSW398,BLACKMANS FLAT,14870,Lithgow (C),1,Good,Good,0
NSW3980,TUBBAMURRA,10130,Armidale Regional (A),1,Good,Good,0
NSW3981,TUBBUL,13910,Hilltops (A),1,Good,Good,0
NSW3982,TUCABIA,11730,Clarence Valley (A),1,Good,Good,0
NSW3983,TUCKI TUCKI,14850,Lismore (C),1,Good,Good,0
NSW3984,TUCKOMBIL,10250,Ballina (A),1,Good,Good,0
NSW3985,TUCKURIMBA,14850,Lismore (C),1,Good,Good,0
NSW3986,TUENA,17640,Upper Lachlan Shire (A),1,Good,Good,0
NSW3987,TUGGERAH,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW3988,TUGGERAWONG,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW3989,TUGRABAKH,15240,Mid-Coast (A),1,Good,Good,0
NSW399,BLACKMANS POINT,16380,Port Macquarie-Hastings (A),1,Good,Good,0
NSW3990,TULLAKOOL,15520,Murray River (A),1,Good,Good,0
NSW3991,TULLAMORE,14600,Lachlan (A),0.129717,Good,Good,0
NSW3991,TULLAMORE,16200,Parkes (A),0.870283,Good,Good,0
NSW3992,TULLARWALLA,16950,Shoalhaven (C),1,Good,Good,0
NSW3993,TULLERA,14850,Lismore (C),1,Good,Good,0
NSW3994,TULLIBIGEAL,14600,Lachlan (A),1,Good,Good,0
NSW3995,TULLIMBAR,16900,Shellharbour (C),1,Good,Good,0
NSW3996,TULLOONA,13660,Gwydir (A),0.2037037,Good,Good,0
NSW3996,TULLOONA,15300,Moree Plains (A),0.7962963,Good,Good,0
NSW3997,TULLYMORGAN,11730,Clarence Valley (A),1,Good,Good,0
NSW3998,TUMBARUMBA,17080,Snowy Valleys (A),1,Good,Good,0
NSW3999,TUMBI UMBI,11650,Central Coast (C) (NSW),1,Good,Good,0
NSW4,ABERCROMBIE,10470,Bathurst Regional (A),1,Good,Good,0
NSW40,ALLGOMERA,15700,Nambucca (A),1,Good,Good,0
NSW400,BLACKSMITHS,14650,Lake Macquarie (C),1,Good,Good,0
NSW4000,TUMBLONG,12160,Cootamundra-Gundagai Regional (A),1,Good,Good,0
NSW4001,TUMBULGUM,17550,Tweed (A),1,Good,Good,0
NSW4002,TUMORRAMA,17080,Snowy Valleys (A),1,Good,Good,0
NSW4003,TUMUT,17080,Snowy Valleys (A),1,Good,Good,0
NSW4004,TUMUT PLAINS,17080,Snowy Valleys (A),1,Good,Good,0
NSW4005,TUNCESTER,14850,Lismore (C),1,Good,Good,0
NSW4006,TUNCURRY,15240,Mid-Coast (A),1,Good,Good,0
NSW4007,TUNGLEBUNG,14550,Kyogle (A),1,Good,Good,0
NSW4008,TUNTABLE CREEK,14850,Lismore (C),1,Good,Good,0
NSW4009,TUPPAL,12730,Edward River (A),1,Good,Good,0
NSW401,BLACKTOWN,10750,Blacktown (C),1,Good,Good,0
NSW4010,TURA BEACH,10550,Bega Valley (A),1,Good,Good,0
NSW4011,TURILL,15270,Mid-Western Regional (A),0.7653061,Good,Good,0
NSW4011,TURILL,17620,Upper Hunter Shire (A),0.2346939,Good,Good,0
