SSC_CODE_2016,SSC_NAME_2016,LGA_CODE_2019,LGA_NAME_2019,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
12642,Minto,11500,Campbelltown (C) (NSW),1,Good,Good,0
12643,Minto Heights,11500,Campbelltown (C) (NSW),1,Good,Good,0
12644,Mirador,10550,Bega Valley (A),1,Good,Good,0
12645,Miranda (NSW),17150,Sutherland Shire (A),1,Good,Good,0
12646,Mirannie,17000,Singleton (A),1,Good,Good,0
12647,Mirrabooka (NSW),14650,Lake Macquarie (C),1,Good,Good,0
12648,Mirrool,10800,Bland (A),1,Good,Good,0
12649,Missabotti,15700,Nambucca (A),1,Good,Good,0
12650,Mitchell (NSW),10470,Bathurst Regional (A),1,Good,Good,0
12651,Mitchells Flat,17000,Singleton (A),1,Good,Good,0
12652,Mitchells Island,15240,Mid-Coast (A),1,Good,Good,0
12653,Mittagong,18350,Wingecarribee (A),1,Good,Good,0
12654,Moama,15520,Murray River (A),1,Good,Good,0
12655,Modanville,14850,Lismore (C),1,Good,Good,0
12656,Mogareeka,10550,Bega Valley (A),1,Good,Good,0
12657,Mogendoura,12750,Eurobodalla (A),1,Good,Good,0
12658,Moggs Swamp,13010,Glen Innes Severn (A),1,Good,Good,0
12659,Mogilla,10550,Bega Valley (A),1,Good,Good,0
12660,Mogo (Eurobodalla - NSW),12750,Eurobodalla (A),1,Good,Good,0
12661,Mogo (Mid-Western Regional - NSW),15270,Mid-Western Regional (A),0.9999975,Good,Good,0
12661,Mogo (Mid-Western Regional - NSW),17620,Upper Hunter Shire (A),2.5e-06,Good,Good,1
12662,Mogo Creek,13800,Hawkesbury (C),1,Good,Good,0
12663,Mogood,16950,Shoalhaven (C),1,Good,Good,0
12664,Mograni,15240,Mid-Coast (A),1,Good,Good,0
12665,Mogriguy,12390,Dubbo Regional (A),1,Good,Good,0
12666,Mole River,17400,Tenterfield (A),1,Good,Good,0
12667,Moleville Creek,11730,Clarence Valley (A),1,Good,Good,0
12668,Mollyan,18020,Warrumbungle Shire (A),1,Good,Good,0
12669,Mollymook,16950,Shoalhaven (C),1,Good,Good,0
12670,Mollymook Beach,16950,Shoalhaven (C),1,Good,Good,0
12671,Molong,11400,Cabonne (A),1,Good,Good,0
12672,Mona Vale,15990,Northern Beaches (A),1,Good,Good,0
12673,Monak,18200,Wentworth (A),1,Good,Good,0
12674,Monaltrie,14850,Lismore (C),1,Good,Good,0
12675,Mondayong,16950,Shoalhaven (C),1,Good,Good,0
12676,Mondrook,15240,Mid-Coast (A),1,Good,Good,0
12677,Monga,16490,Queanbeyan-Palerang Regional (A),1,Good,Good,0
12678,Mongarlowe,16490,Queanbeyan-Palerang Regional (A),1,Good,Good,0
12679,Mongogarie,16610,Richmond Valley (A),1,Good,Good,0
12680,Monia Gap,11600,Carrathool (A),1,Good,Good,0
12681,Monivae,15270,Mid-Western Regional (A),1,Good,Good,0
12682,Monkerai,15240,Mid-Coast (A),1,Good,Good,0
12683,Monteagle,13910,Hilltops (A),1,Good,Good,0
12684,Montecollum,11350,Byron (A),1,Good,Good,0
12685,Montefiores,12390,Dubbo Regional (A),1,Good,Good,0
12686,Monterey,10500,Bayside (A),1,Good,Good,0
12687,Mooball,17550,Tweed (A),1,Good,Good,0
12688,Moobi,17620,Upper Hunter Shire (A),1,Good,Good,0
12689,Moogem,13010,Glen Innes Severn (A),1,Good,Good,0
12690,Mookerawa,12390,Dubbo Regional (A),1,Good,Good,0
12691,Mookima Wybra,11730,Clarence Valley (A),1,Good,Good,0
12692,Moolarben,15270,Mid-Western Regional (A),1,Good,Good,0
12693,Moollattoo,16950,Shoalhaven (C),1,Good,Good,0
12694,Moolpa,15520,Murray River (A),1,Good,Good,0
12695,Moombooldool,15800,Narrandera (A),1,Good,Good,0
12696,Moonan Brook,17620,Upper Hunter Shire (A),1,Good,Good,0
12697,Moonan Flat,17620,Upper Hunter Shire (A),1,Good,Good,0
12698,Moonbah,17040,Snowy Monaro Regional (A),1,Good,Good,0
12699,Moonbi,17310,Tamworth Regional (A),1,Good,Good,0
12700,Moonbria,12730,Edward River (A),1,Good,Good,0
12701,Mooneba,14350,Kempsey (A),1,Good,Good,0
12702,Moonee,11650,Central Coast (C) (NSW),0.3333333,Good,Good,0
12702,Moonee,14650,Lake Macquarie (C),0.6666667,Good,Good,0
12703,Moonee Beach,11800,Coffs Harbour (C),1,Good,Good,0
12704,Mooney Mooney,11650,Central Coast (C) (NSW),1,Good,Good,0
12705,Mooney Mooney Creek,11650,Central Coast (C) (NSW),1,Good,Good,0
12706,Moonpar,11730,Clarence Valley (A),1,Good,Good,0
12707,Mooral Creek,15240,Mid-Coast (A),1,Good,Good,0
12708,Moorara,18200,Wentworth (A),1,Good,Good,0
12709,Moorbel,11400,Cabonne (A),1,Good,Good,0
12710,Moore Creek,17310,Tamworth Regional (A),1,Good,Good,0
12711,Moore Park,17200,Sydney (C),1,Good,Good,0
12712,Moorebank,14900,Liverpool (C),1,Good,Good,0
12713,Moorilda,10850,Blayney (A),1,Good,Good,0
12714,Moorland (NSW),15240,Mid-Coast (A),1,Good,Good,0
12715,Moorong,17750,Wagga Wagga (C),1,Good,Good,0
12716,Moorwatha,13340,Greater Hume Shire (A),1,Good,Good,0
12717,Moparrabah,14350,Kempsey (A),1,Good,Good,0
12718,Moppy,15240,Mid-Coast (A),1,Good,Good,0
12719,Morago,12730,Edward River (A),1,Good,Good,0
12720,Morangarell,10800,Bland (A),0.0789474,Good,Good,0
12720,Morangarell,13910,Hilltops (A),0.3157895,Good,Good,0
12720,Morangarell,17350,Temora (A),0.6052632,Good,Good,0
12721,Morans Crossing,10550,Bega Valley (A),1,Good,Good,0
12722,Moree,15300,Moree Plains (A),1,Good,Good,0
12723,Morisset,14650,Lake Macquarie (C),1,Good,Good,0
12724,Morisset Park,14650,Lake Macquarie (C),1,Good,Good,0
12725,Morning Bay,15990,Northern Beaches (A),1,Good,Good,0
12726,Mororo,11730,Clarence Valley (A),1,Good,Good,0
12727,Morpeth,15050,Maitland (C),1,Good,Good,0
12728,Mortdale,12930,Georges River (A),1,Acceptable,Good,0
12729,Mortlake (NSW),11520,Canada Bay (A),1,Good,Good,0
12730,Morton,16950,Shoalhaven (C),1,Good,Good,0
12731,Mortons Creek,16380,Port Macquarie-Hastings (A),1,Good,Good,0
12732,Morts Estate,14870,Lithgow (C),1,Good,Good,0
12733,Morundah,12870,Federation (A),0.8360658,Good,Good,0
12733,Morundah,15800,Narrandera (A),0.1639342,Good,Good,0
12734,Moruya,12750,Eurobodalla (A),1,Good,Good,0
12735,Moruya Heads,12750,Eurobodalla (A),1,Good,Good,0
12736,Morven (Glen Innes Severn - NSW),13010,Glen Innes Severn (A),1,Good,Good,0
12737,Morven (Greater Hume Shire - NSW),13340,Greater Hume Shire (A),1,Good,Good,0
12738,Mosman,15350,Mosman (A),1,Good,Good,0
12739,Moss Vale,18350,Wingecarribee (A),1,Good,Good,0
12740,Mossgiel,10300,Balranald (A),5e-07,Good,Good,1
12740,Mossgiel,11600,Carrathool (A),0.6756753,Good,Good,0
12740,Mossgiel,11700,Central Darling (A),0.3243241,Good,Good,0
12741,Mossy Point,12750,Eurobodalla (A),1,Good,Good,0
12742,Moto,15240,Mid-Coast (A),1,Good,Good,0
12743,Moulamein,12730,Edward River (A),0.091858,Good,Good,0
12743,Moulamein,15520,Murray River (A),0.908142,Good,Good,0
12744,Mount Adrah,12160,Cootamundra-Gundagai Regional (A),0.8823524,Good,Good,0
12744,Mount Adrah,17080,Snowy Valleys (A),0.1176476,Good,Good,0
12745,Mount Annan,11450,Camden (A),1,Good,Good,0
12745,Mount Annan,11500,Campbelltown (C) (NSW),0,Good,Good,1
12746,Mount Aquila,12390,Dubbo Regional (A),1,Good,Good,0
12747,Mount Arthur,12390,Dubbo Regional (A),1,Good,Good,0
12748,Mount Austin,17750,Wagga Wagga (C),1,Good,Good,0
12749,Mount Burrell,17550,Tweed (A),1,Good,Good,0
12750,Mount Colah,14000,Hornsby (A),1,Acceptable,Good,0
12751,Mount Collins,13910,Hilltops (A),1,Good,Good,0
12752,Mount Cooper (NSW),17040,Snowy Monaro Regional (A),1,Good,Good,0
12753,Mount Darragh,10550,Bega Valley (A),1,Good,Good,0
12754,Mount David,16100,Oberon (A),1,Good,Good,0
12755,Mount Dee,15050,Maitland (C),1,Good,Good,0
12756,Mount Druitt,10750,Blacktown (C),1,Good,Good,0
12757,Mount Elliot (NSW),11650,Central Coast (C) (NSW),1,Good,Good,0
12758,Mount Fairy,16490,Queanbeyan-Palerang Regional (A),1,Good,Good,0
12759,Mount Foster,17950,Warren (A),1,Good,Good,0
12760,Mount Frome,15270,Mid-Western Regional (A),1,Good,Good,0
12761,Mount George (NSW),15240,Mid-Coast (A),1,Good,Good,0
12762,Mount Harris,17950,Warren (A),1,Good,Good,0
12763,Mount Hope (NSW),11750,Cobar (A),1,Good,Good,0
12764,Mount Horeb,17080,Snowy Valleys (A),1,Good,Good,0
12765,Mount Hunter,18400,Wollondilly (A),1,Good,Good,0
12766,Mount Hutton (NSW),14650,Lake Macquarie (C),1,Good,Good,0
12767,Mount Irvine,10900,Blue Mountains (C),1,Good,Good,0
12768,Mount Keira,18450,Wollongong (C),1,Good,Good,0
12769,Mount Kembla,18450,Wollongong (C),1,Good,Good,0
12770,Mount Kingiman,16950,Shoalhaven (C),1,Good,Good,0
12771,Mount Knowles,15270,Mid-Western Regional (A),1,Good,Good,0
12772,Mount Kuring-Gai,14000,Hornsby (A),1,Acceptable,Good,0
12773,Mount Lambie,14870,Lithgow (C),1,Good,Good,0
12774,Mount Lewis,11570,Canterbury-Bankstown (A),1,Good,Good,0
12775,Mount Lindsey,18350,Wingecarribee (A),1,Good,Good,0
12776,Mount Marsden,14870,Lithgow (C),1,Good,Good,0
12777,Mount Marsh,11730,Clarence Valley (A),3.3e-06,Good,Good,1
12777,Mount Marsh,16610,Richmond Valley (A),0.9999967,Good,Good,0
12778,Mount Mitchell,13010,Glen Innes Severn (A),1,Good,Good,0
12779,Mount Murray,18350,Wingecarribee (A),1,Good,Good,0
12780,Mount Olive (Oberon - NSW),16100,Oberon (A),1,Good,Good,0
12781,Mount Olive (Singleton - NSW),17000,Singleton (A),1,Good,Good,0
12782,Mount Ousley,18450,Wollongong (C),1,Good,Good,0
12783,Mount Panorama,10470,Bathurst Regional (A),1,Good,Good,0
12784,Mount Pleasant (NSW),18450,Wollongong (C),1,Good,Good,0
12785,Mount Pritchard,12850,Fairfield (C),0.9469507,Good,Good,0
12785,Mount Pritchard,14900,Liverpool (C),0.0530493,Good,Good,0
12786,Mount Rankin,10470,Bathurst Regional (A),1,Good,Good,0
12787,Mount Rivers,12700,Dungog (A),1,Good,Good,0
12788,Mount Riverview,10900,Blue Mountains (C),1,Good,Good,0
12789,Mount Royal,17000,Singleton (A),1,Good,Good,0
12790,Mount Russell,14200,Inverell (A),1,Good,Good,0
12791,Mount Saint Thomas,18450,Wollongong (C),1,Good,Good,0
12792,Mount Seaview,16380,Port Macquarie-Hastings (A),1,Good,Good,0
12793,Mount Tenandra,12150,Coonamble (A),1,Good,Good,0
12794,Mount Thorley,17000,Singleton (A),1,Good,Good,0
12795,Mount Tomah,10900,Blue Mountains (C),1,Good,Good,0
12796,Mount Vernon,16350,Penrith (C),1,Good,Good,0
12797,Mount Victoria,10900,Blue Mountains (C),1,Good,Good,0
12798,Mount View,11720,Cessnock (C),1,Good,Good,0
12799,Mount Vincent,11720,Cessnock (C),1,Good,Good,0
12800,Mount Warning,17550,Tweed (A),1,Good,Good,0
12801,Mount Warrigal,16900,Shellharbour (C),1,Good,Good,0
12802,Mount Werong,16100,Oberon (A),2.5e-06,Good,Good,1
12802,Mount Werong,17640,Upper Lachlan Shire (A),0.9999975,Good,Good,0
12803,Mount White,11650,Central Coast (C) (NSW),1,Good,Good,0
12804,Mount Wilson,10900,Blue Mountains (C),1,Good,Good,0
12805,Mountain Creek (NSW),13340,Greater Hume Shire (A),1,Good,Good,0
12806,Mountain Lagoon,13800,Hawkesbury (C),1,Good,Good,0
12807,Mountain Top,14850,Lismore (C),1,Good,Good,0
12808,Mountain View (NSW),11730,Clarence Valley (A),1,Good,Good,0
12809,Mourquong,18200,Wentworth (A),1,Good,Good,0
12810,Mowbray Park,18400,Wollondilly (A),1,Good,Good,0
12811,Mozart,16100,Oberon (A),1,Good,Good,0
12812,Mudgee,15270,Mid-Western Regional (A),1,Good,Good,0
12813,Mulbring,11720,Cessnock (C),1,Good,Good,0
12814,Mulgoa,16350,Penrith (C),1,Good,Good,0
12815,Mulgrave (NSW),13800,Hawkesbury (C),1,Good,Good,0
12816,Mulguthrie,12900,Forbes (A),1,Good,Good,0
12817,Muli Muli,14550,Kyogle (A),1,Good,Good,0
12818,Mulla,10950,Bogan (A),1,Good,Good,0
12819,Mulla Creek,17310,Tamworth Regional (A),1,Good,Good,0
12820,Mullaley,13550,Gunnedah (A),1,Good,Good,0
12821,Mullamuddy,15270,Mid-Western Regional (A),1,Good,Good,0
12822,Mullaway,11800,Coffs Harbour (C),1,Good,Good,0
12823,Mullengandra,13340,Greater Hume Shire (A),1,Good,Good,0
12824,Mullengudgery,17950,Warren (A),1,Good,Good,0
12825,Mullion,18710,Yass Valley (A),1,Good,Good,0
12826,Mullion Creek,11400,Cabonne (A),1,Good,Good,0
12827,Mulloon,16490,Queanbeyan-Palerang Regional (A),1,Good,Good,0
12828,Mullumbimby,11350,Byron (A),1,Good,Good,0
12829,Mullumbimby Creek,11350,Byron (A),1,Good,Good,0
12830,Mulwala,10650,Berrigan (A),0.0064576,Good,Good,1
12830,Mulwala,12870,Federation (A),0.9935424,Good,Good,0
12831,Mulyandry,12900,Forbes (A),1,Good,Good,0
12832,Mumbil,12390,Dubbo Regional (A),1,Good,Good,0
12833,Mumblebone Plain,17950,Warren (A),1,Good,Good,0
12834,Mumbulla Mountain,10550,Bega Valley (A),1,Good,Good,0
12835,Mummel,13310,Goulburn Mulwaree (A),1,Good,Good,0
12836,Mummulgum,14550,Kyogle (A),1,Good,Good,0
12837,Mundamia,16950,Shoalhaven (C),1,Good,Good,0
12838,Mundarlo,12160,Cootamundra-Gundagai Regional (A),1,Good,Good,0
12839,Munderoo,17080,Snowy Valleys (A),1,Good,Good,0
12840,Mundongo,17080,Snowy Valleys (A),1,Good,Good,0
12841,Mungay Creek,14350,Kempsey (A),1,Good,Good,0
12842,Munghorn,15270,Mid-Western Regional (A),1,Good,Good,0
12843,Mungindi (NSW),15300,Moree Plains (A),1,Good,Good,0
12844,Mungo,10300,Balranald (A),1,Good,Good,0
12845,Mungo Brush,15240,Mid-Coast (A),1,Good,Good,0
12846,Munni,12700,Dungog (A),1,Good,Good,0
12847,Munyabla,14950,Lockhart (A),1,Good,Good,0
12848,Murga,11400,Cabonne (A),1,Good,Good,0
12849,Murrah,10550,Bega Valley (A),1,Good,Good,0
12850,Murrami,14750,Leeton (A),1,Good,Good,0
12851,Murrawombie,10950,Bogan (A),1,Good,Good,0
12852,Murray Downs,15520,Murray River (A),1,Good,Good,0
12853,Murray Gorge,17080,Snowy Valleys (A),1,Good,Good,0
12854,Murrays Beach,14650,Lake Macquarie (C),1,Good,Good,0
12855,Murrays Run,11720,Cessnock (C),1,Good,Good,0
12856,Murrengenburg,12750,Eurobodalla (A),1,Good,Good,0
12857,Murrin Bridge,11750,Cobar (A),1,Good,Good,0
12858,Murringo,13910,Hilltops (A),1,Good,Good,0
12859,Murrulebale,12000,Coolamon (A),1,Good,Good,0
12860,Murrumbateman,18710,Yass Valley (A),1,Good,Good,0
12861,Murrumbo,15270,Mid-Western Regional (A),1,Good,Good,0
12862,Murrumbucca,17040,Snowy Monaro Regional (A),1,Good,Good,0
12863,Murrumburrah,13910,Hilltops (A),1,Good,Good,0
12864,Murrurundi,17620,Upper Hunter Shire (A),1,Good,Good,0
12865,Murulla,17620,Upper Hunter Shire (A),1,Good,Good,0
12866,Murwillumbah,17550,Tweed (A),1,Good,Good,0
12867,Muscle Creek,15650,Muswellbrook (A),1,Good,Good,0
12868,Muswellbrook,15650,Muswellbrook (A),1,Good,Good,0
12869,Mutawintji,19399,Unincorporated NSW,1,Acceptable,Good,0
12870,Muttama,12160,Cootamundra-Gundagai Regional (A),1,Good,Good,0
12871,Myall Creek,13660,Gwydir (A),5e-07,Good,Good,1
12871,Myall Creek,14200,Inverell (A),0.9999995,Good,Good,0
12872,Myall Lake,15240,Mid-Coast (A),1,Good,Good,0
12873,Myall Park (NSW),11600,Carrathool (A),0.2182742,Good,Good,0
12873,Myall Park (NSW),13450,Griffith (C),0.7817258,Good,Good,0
12874,Myalla (NSW),17040,Snowy Monaro Regional (A),1,Good,Good,0
12875,Mylestom,10600,Bellingen (A),1,Good,Good,0
12876,Mylneford,11730,Clarence Valley (A),1,Good,Good,0
12877,Myocum,11350,Byron (A),1,Good,Good,0
12878,Myola (NSW),16950,Shoalhaven (C),1,Good,Good,0
12879,Myrtle Creek (NSW),16610,Richmond Valley (A),1,Good,Good,0
12880,Myrtle Mountain,10550,Bega Valley (A),1,Good,Good,0
12881,Myrtle Park,12730,Edward River (A),1,Good,Good,0
12882,Myrtleville,17640,Upper Lachlan Shire (A),1,Good,Good,0
12883,Mystery Bay,12750,Eurobodalla (A),1,Good,Good,0
12884,Myuna Bay,14650,Lake Macquarie (C),1,Good,Good,0
12885,Nabiac,15240,Mid-Coast (A),1,Good,Good,0
12886,Nadgee,10550,Bega Valley (A),1,Good,Good,0
12887,Nambucca Heads,15700,Nambucca (A),1,Good,Good,0
12888,Namoi River,17310,Tamworth Regional (A),1,Good,Good,0
12889,Nana Glen,11800,Coffs Harbour (C),1,Good,Good,0
12890,Nangus,12160,Cootamundra-Gundagai Regional (A),1,Good,Good,0
12891,Nanima,18710,Yass Valley (A),1,Good,Good,0
12892,Napier Lane,18020,Warrumbungle Shire (A),1,Good,Good,0
12893,Napoleon Reef,10470,Bathurst Regional (A),1,Good,Good,0
12894,Naradhan,10800,Bland (A),1,Good,Good,0
12895,Narara,11650,Central Coast (C) (NSW),1,Good,Good,0
12896,Narellan,11450,Camden (A),1,Good,Good,0
12897,Narellan Vale,11450,Camden (A),1,Good,Good,0
12898,Naremburn,18250,Willoughby (C),1,Good,Good,0
12899,Narone Creek,11720,Cessnock (C),1,Good,Good,0
12900,Narooma,12750,Eurobodalla (A),1,Good,Good,0
12901,Narrabarba,10550,Bega Valley (A),1,Good,Good,0
12902,Narrabeen,15990,Northern Beaches (A),1,Good,Good,0
12903,Narrabri,15750,Narrabri (A),1,Good,Good,0
12904,Narraburra,17350,Temora (A),1,Good,Good,0
12905,Narran Lake,11200,Brewarrina (A),1,Good,Good,0
12906,Narrandera,15800,Narrandera (A),1,Good,Good,0
12907,Narrangullen,18710,Yass Valley (A),1,Good,Good,0
12908,Narrawa,17640,Upper Lachlan Shire (A),1,Good,Good,0
12909,Narrawallee,16950,Shoalhaven (C),1,Good,Good,0
12910,Narraweena,15990,Northern Beaches (A),1,Good,Good,0
12911,Narromine,15850,Narromine (A),1,Good,Good,0
12912,Narwee,11570,Canterbury-Bankstown (A),0.6217082,Good,Good,0
12912,Narwee,12930,Georges River (A),0.3782918,Acceptable,Good,0
12913,Nashdale,11400,Cabonne (A),1,Good,Good,0
12914,Nashua,11350,Byron (A),1,Good,Good,0
12915,Nattai,18400,Wollondilly (A),1,Good,Good,0
12916,Naughtons Gap,16610,Richmond Valley (A),1,Good,Good,0
12917,Neath,11720,Cessnock (C),1,Good,Good,0
12918,Nebea,12150,Coonamble (A),1,Good,Good,0
12919,Neilrex,18020,Warrumbungle Shire (A),1,Good,Good,0
12920,Nelligen,12750,Eurobodalla (A),1,Good,Good,0
12921,Nelson (Bega Valley - NSW),10550,Bega Valley (A),1,Good,Good,0
12922,Nelson (The Hills Shire - NSW),17420,The Hills Shire (A),1,Good,Good,0
12923,Nelson Bay (NSW),16400,Port Stephens (A),1,Good,Good,0
12924,Nelsons Plains,16400,Port Stephens (A),1,Good,Good,0
12925,Nelungaloo,16200,Parkes (A),1,Good,Good,0
12926,Nemingha,17310,Tamworth Regional (A),1,Good,Good,0
12927,Nericon,13450,Griffith (C),1,Good,Good,0
12928,Neringla,12750,Eurobodalla (A),0.1153844,Good,Good,0
12928,Neringla,16490,Queanbeyan-Palerang Regional (A),0.8846156,Good,Good,0
12929,Nerong,15240,Mid-Coast (A),1,Good,Good,0
12930,Nerriga,16490,Queanbeyan-Palerang Regional (A),1,Good,Good,0
12931,Nerrigundah,12750,Eurobodalla (A),1,Good,Good,0
12932,Nethercote,10550,Bega Valley (A),1,Good,Good,0
12933,Neurea,12390,Dubbo Regional (A),1,Good,Good,0
12934,Neutral Bay,15950,North Sydney (A),1,Good,Good,0
12935,Never Never,10600,Bellingen (A),1,Good,Good,0
12936,Nevertire,17950,Warren (A),1,Good,Good,0
12937,Neville,10850,Blayney (A),0.9499998,Good,Good,0
12937,Neville,12350,Cowra (A),0.0500002,Good,Good,0
12938,New Berrima,18350,Wingecarribee (A),1,Good,Good,0
12939,New Brighton,11350,Byron (A),1,Good,Good,0
12940,New Buildings,10550,Bega Valley (A),1,Good,Good,0
12941,New Italy,16610,Richmond Valley (A),1,Good,Good,0
12942,New Lambton,15900,Newcastle (C),1,Good,Good,0
12943,New Lambton Heights,14650,Lake Macquarie (C),0.5952285,Good,Good,0
12943,New Lambton Heights,15900,Newcastle (C),0.4047715,Good,Good,0
12944,New Mexico,17310,Tamworth Regional (A),1,Good,Good,0
12945,New Park,14550,Kyogle (A),1,Good,Good,0
12946,New Valley,10130,Armidale Regional (A),1,Good,Good,0
12947,Newbold,11730,Clarence Valley (A),1,Good,Good,0
12948,Newbridge (NSW),10850,Blayney (A),1,Good,Good,0
12949,Newcastle,15900,Newcastle (C),1,Good,Good,0
12950,Newcastle East,15900,Newcastle (C),1,Good,Good,0
12951,Newcastle West,15900,Newcastle (C),1,Good,Good,0
12952,Newee Creek,15700,Nambucca (A),1,Good,Good,0
12953,Newington (NSW),16260,Parramatta (C),1,Good,Good,0
12954,Newnes,14870,Lithgow (C),1,Good,Good,0
12955,Newnes Plateau,14870,Lithgow (C),1,Good,Good,0
12956,Newport (NSW),15990,Northern Beaches (A),1,Good,Good,0
12957,Newrybar,10250,Ballina (A),1,Good,Good,0
12958,Newstead (NSW),14200,Inverell (A),1,Good,Good,0
12959,Newton Boyd,11730,Clarence Valley (A),0.8500001,Good,Good,0
12959,Newton Boyd,13010,Glen Innes Severn (A),0.1499999,Good,Good,0
12960,Newtown (NSW),14170,Inner West (A),0.516041,Good,Good,0
12960,Newtown (NSW),17200,Sydney (C),0.483959,Good,Good,0
12961,Niagara Park,11650,Central Coast (C) (NSW),1,Good,Good,0
12962,Niangala,17310,Tamworth Regional (A),0.4336283,Good,Good,0
12962,Niangala,17620,Upper Hunter Shire (A),1e-07,Good,Good,1
12962,Niangala,17850,Walcha (A),0.5663716,Good,Good,0
12963,Niemur,15520,Murray River (A),1,Good,Good,0
12964,Nightcap,11350,Byron (A),0.2,Good,Good,0
12964,Nightcap,14850,Lismore (C),0.8,Good,Good,0
12965,Nimbin,14850,Lismore (C),1,Good,Good,0
12966,Nimmitabel,17040,Snowy Monaro Regional (A),1,Good,Good,0
12967,Nimmo,17040,Snowy Monaro Regional (A),1,Good,Good,0
12968,Nobbys Creek,17550,Tweed (A),1,Good,Good,0
12969,Nombi,18020,Warrumbungle Shire (A),1,Good,Good,0
12970,Noona,11750,Cobar (A),1,Good,Good,0
12971,Noorong,15520,Murray River (A),1,Good,Good,0
12972,Nooroo,15240,Mid-Coast (A),1,Good,Good,0
12973,Norah Head,11650,Central Coast (C) (NSW),1,Good,Good,0
12974,Noraville,11650,Central Coast (C) (NSW),1,Good,Good,0
12975,Nords Wharf,14650,Lake Macquarie (C),1,Good,Good,0
12976,Normanhurst,14000,Hornsby (A),1,Acceptable,Good,0
12977,North Albury,10050,Albury (C),1,Good,Good,0
12978,North Arm (NSW),17550,Tweed (A),1,Good,Good,0
12979,North Arm Cove,15240,Mid-Coast (A),1,Good,Good,0
12980,North Avoca,11650,Central Coast (C) (NSW),1,Good,Good,0
12981,North Balgowlah,15990,Northern Beaches (A),1,Good,Good,0
12982,North Batemans Bay,12750,Eurobodalla (A),1,Good,Good,0
12983,North Boambee Valley,11800,Coffs Harbour (C),1,Good,Good,0
12984,North Bondi,18050,Waverley (A),1,Good,Good,0
12985,North Bourke,11150,Bourke (A),1,Good,Good,0
12986,North Brother,16380,Port Macquarie-Hastings (A),1,Good,Good,0
12987,North Casino,16610,Richmond Valley (A),1,Good,Good,0
12988,North Curl Curl,15990,Northern Beaches (A),1,Good,Good,0
12989,North Dorrigo,10600,Bellingen (A),1,Good,Good,0
12990,North Epping,14000,Hornsby (A),1,Acceptable,Good,0
12991,North Gosford,11650,Central Coast (C) (NSW),1,Good,Good,0
12992,North Haven (NSW),16380,Port Macquarie-Hastings (A),1,Good,Good,0
12993,North Lambton,15900,Newcastle (C),1,Good,Good,0
12994,North Lismore,14850,Lismore (C),1,Good,Good,0
12995,North Macksville,15700,Nambucca (A),1,Good,Good,0
12996,North Macquarie,16900,Shellharbour (C),1,Good,Good,0
12997,North Manly,15990,Northern Beaches (A),1,Good,Good,0
12998,North Narooma,12750,Eurobodalla (A),1,Good,Good,0
12999,North Narrabeen,15990,Northern Beaches (A),1,Good,Good,0
13000,North Nowra,16950,Shoalhaven (C),1,Good,Good,0
13001,North Parramatta,16260,Parramatta (C),1,Good,Good,0
13002,North Richmond,13800,Hawkesbury (C),1,Good,Good,0
13003,North Rocks,16260,Parramatta (C),0.932293,Good,Good,0
13003,North Rocks,17420,The Hills Shire (A),0.067707,Good,Good,0
